"ticker", "cfo_name", "first_call_date", "last_call_date", "total_calls"
"TYPE-OQ", "Jackie-Arthur", "2007-11-09", "2008-02-26", "2"
"TYPE-OQ", "Joe-Hill", "2015-10-30", "2015-10-30", "1"
"TesseraTechnologiesInc", "Scott-Landers", "2008-11-12", "2015-07-29", "27"
"TesseraTechnologiesInc", "Charlie-Webster", "2007-01-31", "2008-07-31", "6"
"TesseraTechnologiesInc", "Doug-Norby", "2005-04-21", "2005-11-01", "3"
"TesseraTechnologiesInc", "John-Allen", "2013-07-31", "2013-11-06", "2"
"TesseraTechnologiesInc", "Mike-Anthofer", "2008-10-30", "2012-07-26", "14"
"TesseraTechnologiesInc", "Mike-Forman", "2006-02-01", "2006-08-01", "3"
"TitanInternationalInc", "Rick-Neely", "2012-11-01", "2012-11-01", "1"
"TitanInternationalInc", "John-Hrudicka", "2014-04-24", "2015-07-30", "6"
"TitanInternationalInc", "Kent-Hackamack", "2007-07-30", "2008-02-28", "3"
"TollgradeCommunicationsInc", "Paul-Reitz", "2010-10-28", "2013-10-29", "12"
"TollgradeCommunicationsInc", "Gary-Bogatay", "2008-10-23", "2008-10-23", "1"
"TollgradeCommunicationsInc", "Michael-Bornak", "2009-10-29", "2010-10-28", "2"
"TrimbleNavigationLtd", "Sam-Knoch", "2005-01-27", "2008-01-31", "12"
"TrimbleNavigationLtd", "Francois-Delepine", "2014-05-06", "2015-10-29", "7"
"TrimbleNavigationLtd", "Julie-Shepard", "2013-10-31", "2013-10-31", "1"
"TrimbleNavigationLtd", "Mary-Ellen-Genovese", "2004-02-03", "2004-07-27", "3"
"TrimbleNavigationLtd", "Mike-Johnson", "2004-07-22", "2005-05-05", "4"
"TrimbleNavigationLtd", "Mike-Martini", "2005-07-28", "2006-10-26", "6"
"TrimbleNavigationLtd", "Rajat-Bahri", "2005-04-21", "2013-04-30", "32"
"TxK05", "Tom-Hoster", "2004-02-05", "2004-04-22", "2"
"UAA-N", "Tom-Horton", "2004-04-22", "2005-10-21", "7"
"UAA-N", "Brad-Dickerson", "2008-04-29", "2015-10-22", "31"
"UAL-N", "Wayne-Marino", "2006-02-07", "2008-10-28", "10"
"UAL-N", "Gerald-Laderman", "2015-10-22", "2015-10-22", "1"
"UAL-N", "Jake-Brace", "2006-05-08", "2008-07-22", "10"
"UAL-N", "Jim-Compton", "2011-10-27", "2011-10-27", "1"
"UAL-N", "John-Rainey", "2012-04-26", "2015-07-23", "14"
"UAL-N", "John-Tague", "2008-01-22", "2008-01-22", "1"
"UAL-N", "Kathryn-Mikells", "2008-10-21", "2010-07-20", "9"
"UCBHQ-PKxK11", "Zane-Rowe", "2010-10-21", "2012-01-26", "6"
"UCBHQ-PKxK11", "Craig-On", "2008-04-25", "2009-04-24", "5"
"UCBHQ-PKxK11", "Dennis-Wu", "2005-07-22", "2007-01-26", "5"
"UCBI-OQ", "Jonathan-Downing", "2004-01-16", "2005-04-22", "5"
"UDR-N", "Rex-Schuette", "2004-01-27", "2015-10-27", "41"
"UDR-N", "Chris-Genry", "2004-02-10", "2006-04-25", "10"
"UDR-N", "David-Messenger", "2008-08-05", "2012-04-30", "16"
"UDR-N", "Mike-Ernst", "2006-10-31", "2008-05-06", "6"
"UEIC-OQ", "Tom-Herzog", "2013-02-05", "2015-10-27", "11"
"UEIC-OQ", "Bernard-Pitz", "2004-01-29", "2005-02-17", "5"
"UFCS-OQ", "Bryan-Hackworth", "2006-11-02", "2015-11-05", "35"
"UFCS-OQ", "Dianne-Lyons", "2013-05-07", "2014-11-04", "5"
"UFI-N", "Kevin-Helbing", "2015-02-17", "2015-02-17", "1"
"UFI-N", "Bill-Lowe", "2004-01-21", "2007-08-02", "13"
"UFI-N", "James-Otterberg", "2013-10-24", "2015-07-23", "8"
"UFPI-OQ", "Ron-Smith", "2007-10-25", "2013-07-25", "22"
"UFS-TO", "Michael-R-Cole", "2004-07-13", "2015-10-15", "44"
"UFS-TO", "Christian-Dube", "2004-01-28", "2004-04-29", "2"
"UGI-N", "Daniel-Buron", "2005-01-26", "2015-10-30", "45"
"UGI-N", "Hugh-Gallagher", "2013-11-19", "2014-02-04", "2"
"UGI-N", "Jerry-Sheridan", "2007-11-14", "2008-11-11", "2"
"UGI-N", "Kirk-Oliver", "2012-11-08", "2015-11-10", "9"
"UGI-N", "Peter-Kelly", "2007-11-14", "2011-01-26", "11"
"UGI-N", "Robert-Flexon", "2011-05-02", "2011-05-02", "1"
"UHS-N", "Tony-Mendicino", "2004-01-28", "2006-11-15", "6"
"UIHC-OQ", "Steve-Filton", "2004-02-19", "2012-04-27", "49"
"UILxL15", "Brad-Martz", "2014-05-01", "2015-10-29", "4"
"UIS-N", "Rich-Nicholas", "2007-02-21", "2013-11-05", "24"
"ULTI-OQ", "Janet-Haugen", "2004-01-20", "2013-10-22", "37"
"UMBF-OQ", "Mitchell-Dauerman", "2004-04-28", "2015-10-27", "44"
"UMBF-OQ", "Brian-Walker", "2014-04-23", "2015-10-28", "7"
"UMH-N", "Michael-D-Hagedorn", "2005-10-26", "2014-01-29", "31"
"UMPQ-OQ", "Anna-Chew", "2013-11-21", "2013-11-21", "1"
"UMPQ-OQ", "Daniel-Sullivan", "2004-01-20", "2007-04-19", "13"
"UMPQ-OQ", "Pat-Rusnak", "2004-10-21", "2004-10-21", "1"
"UNF-N", "Ron-Farnsworth", "2008-04-17", "2015-10-22", "24"
"UNF-N", "John-Bartlett", "2004-01-12", "2009-01-07", "17"
"UNFI-OQ", "Steve-Sintros", "2009-04-01", "2015-10-21", "27"
"UNFI-OQ", "Mark-Shamber", "2006-02-28", "2015-09-15", "40"
"UNFI-OQ", "Mike-Zechmeister", "2015-12-07", "2015-12-07", "1"
"UNH-N", "Rick-Puckett", "2004-03-02", "2005-11-29", "7"
"UNIT-OQ", "Dave-Wichmann", "2015-10-15", "2015-10-15", "1"
"UNM-N", "Mark-Wallace", "2015-08-13", "2015-11-13", "2"
"UNM-N", "Bob-Greving", "2004-02-05", "2009-08-05", "11"
"UNM-N", "Jack-McGarry", "2015-07-30", "2015-10-29", "2"
"UNP-N", "Rick-McKenney", "2009-11-04", "2015-04-30", "22"
"UNSxH14", "Rob-Knight", "2004-03-01", "2015-10-22", "45"
"UNT-N", "Kevin-Larson", "2004-02-18", "2013-11-06", "33"
"UNTD-OxG16", "David-Merrill", "2006-11-02", "2015-08-04", "29"
"UNTD-OxG16", "Becky-Sheehan", "2008-11-05", "2009-05-05", "2"
"UNTD-OxG16", "Charles-Hilliard", "2004-02-04", "2007-05-01", "13"
"UNTD-OxG16", "Neil-Edwards", "2007-08-07", "2013-10-30", "12"
"UPS-N", "Scott-Ray", "2007-10-25", "2011-02-23", "11"
"UPS-N", "Kurt-Kuehn", "2008-01-30", "2015-04-28", "30"
"UPS-N", "Pat-Hanley", "2004-01-30", "2005-04-29", "6"
"UPS-N", "Richard-Peretz", "2015-04-28", "2015-10-27", "3"
"URBN-OQ", "Scott-Davis", "2004-01-29", "2007-10-23", "16"
"URBN-OQ", "Dick-Hayne", "2013-03-11", "2013-03-11", "1"
"URBN-OQ", "Eric-Artz", "2010-03-04", "2012-03-12", "9"
"URBN-OQ", "Frank-Conforti", "2012-05-21", "2015-11-16", "14"
"URI-N", "John-Kyees", "2004-03-11", "2009-11-12", "25"
"URI-N", "John-Milne", "2004-02-25", "2005-03-14", "5"
"URI-N", "Marty-Welch", "2005-11-01", "2008-10-29", "11"
"URSxJ14", "William-Plummer", "2009-02-26", "2015-10-22", "29"
"URSxJ14", "Kent-Ainsworth", "2004-01-23", "2006-03-16", "8"
"USB-N", "Thomas-Hicks", "2006-05-10", "2013-11-05", "31"
"USB-N", "Andrew-Cecere", "2007-04-17", "2014-10-22", "31"
"USB-N", "David-Moffet", "2004-01-20", "2007-01-16", "8"
"USCR-OQ", "Kathy-Rogers", "2015-04-15", "2015-10-15", "3"
"USCR-OQ", "Bill-Sandbrook", "2014-03-06", "2014-03-06", "1"
"USCR-OQ", "Jim-Lewis", "2011-05-06", "2012-03-09", "3"
"USCR-OQ", "Matt-Brown", "2012-11-08", "2015-08-06", "12"
"USCR-OQ", "Michael-Harlan", "2004-02-26", "2004-11-04", "3"
"USG-N", "Robert-Hardy", "2005-03-02", "2009-11-05", "20"
"USG-N", "Matt-Hilzinger", "2012-07-25", "2013-10-24", "6"
"USNA-N", "Richard-H-Fleming", "2006-01-30", "2012-04-17", "22"
"USNA-N", "Doug-Hekking", "2011-07-27", "2012-10-24", "6"
"USNA-N", "Gilbert-A-Fuller", "2004-02-04", "2008-07-23", "19"
"USNA-N", "Jeff-Yates", "2008-10-15", "2011-04-27", "11"
"USON-OQxH04", "Paul-Jones", "2013-02-06", "2013-10-23", "4"
"USON-OQxH04", "Bruce-Broussard", "2004-02-26", "2004-02-26", "1"
"USON-OQxH04", "David-Young", "2010-11-04", "2010-11-04", "1"
"USPH-N", "Michael-Sicuro", "2008-11-06", "2010-08-05", "8"
"USPI-OxD07", "Larry-McAfee", "2004-03-04", "2015-05-07", "45"
"USPI-OxD07", "Bill-Wilcox", "2007-05-08", "2007-05-08", "1"
"USPI-OxD07", "Jason-Cagle", "2013-02-22", "2013-11-05", "3"
"UTEK-OQ", "Mark-Kopser", "2004-02-20", "2012-11-07", "30"
"UTHR-OQ", "Bruce-Wright", "2005-04-21", "2015-10-22", "40"
"UTHR-OQ", "Fred-Hadeed", "2004-02-24", "2006-08-01", "9"
"UTHR-OQ", "James-Edgemond", "2015-04-28", "2015-10-27", "3"
"UTHR-OQ", "John-Ferrari", "2006-10-31", "2015-02-24", "30"
"UTI-N", "Roger-Jeffs", "2008-10-30", "2008-10-30", "1"
"UTI-N", "Eugene-Putnam", "2008-05-06", "2013-12-03", "23"
"UTI-N", "Jennifer-Haslip", "2004-02-11", "2008-02-06", "16"
"UTIW-OxA16", "Kim-McWaters", "2007-05-08", "2007-05-08", "1"
"UTIW-OxA16", "Lawrence-Samuels", "2004-04-06", "2012-09-06", "34"
"UTX-N", "Rick-Rodick", "2012-12-06", "2013-12-05", "5"
"UTX-N", "Akhil-Johri", "2015-01-26", "2015-10-20", "4"
"UTX-N", "Greg-Hayes", "2008-10-16", "2014-10-21", "25"
"UVN-NxC07", "Steve-Page", "2004-01-20", "2004-01-20", "1"
"UVN-NxC07", "Andy-Hobson", "2005-08-04", "2013-10-24", "28"
"UVN-NxC07", "George-Blank", "2004-02-19", "2004-02-19", "1"
"UVV-N", "Jeff-Henson", "2004-02-19", "2005-05-04", "6"
"UVV-N", "David-Moore", "2008-11-06", "2014-11-06", "16"
"UltaSalonCosmeticsFragranceInc", "Hart-Roper", "2008-05-22", "2008-08-05", "2"
"UltaSalonCosmeticsFragranceInc", "Gregg-Bodnar", "2007-12-11", "2012-09-06", "20"
"UnitedHealthGroupInc", "Scott-Settersten", "2012-11-29", "2015-12-03", "13"
"UnitedHealthGroupInc", "Dan-Schumacher", "2009-04-21", "2015-07-16", "21"
"UnitedHealthGroupInc", "Dave-Wichmann", "2011-04-21", "2015-07-16", "15"
"UnitedHealthGroupInc", "Gregory-Scott", "2004-02-12", "2005-10-27", "8"
"UnitedHealthGroupInc", "Jack-Larsen", "2010-07-20", "2011-01-20", "2"
"UnitedHealthGroupInc", "John-Lombardi", "2004-02-02", "2004-11-04", "4"
"UnitedHealthGroupInc", "John-Rex", "2012-10-16", "2015-07-16", "7"
"UnitedHealthGroupInc", "Marc-Briggs", "2007-04-25", "2007-07-31", "2"
"UnitedHealthGroupInc", "Mike-Mikan", "2007-04-19", "2010-10-19", "13"
"V-N", "Paul-Palmer", "2004-01-29", "2007-01-31", "13"
"V-N", "Byron-Pollitt", "2008-04-28", "2015-01-29", "28"
"VAC-N", "Vasant-Prabhu", "2015-04-30", "2015-11-02", "3"
"VAL-N", "John-Geller", "2012-03-15", "2015-10-15", "16"
"VAL-N", "James-Muehlbauer", "2013-11-19", "2015-11-24", "3"
"VAL-N", "Lori-Walker", "2008-05-12", "2013-02-12", "20"
"VALxF17", "Paul-Reyelts", "2004-02-17", "2006-11-20", "12"
"VALxF17", "Jim-Muehlbauer", "2013-11-19", "2013-11-19", "1"
"VAR-N", "Paul-Reyelts", "2004-02-17", "2008-02-11", "16"
"VAS-NxF07", "Elisha-Finney", "2004-01-28", "2015-10-28", "49"
"VC-N", "Martin-Galvan", "2004-02-18", "2007-05-07", "13"
"VC-N", "Daniel-Coulson", "2004-01-23", "2004-01-23", "1"
"VC-N", "Jeff-Stafeil", "2013-02-28", "2013-11-07", "4"
"VC-N", "Jim-Palmer", "2004-07-22", "2007-02-16", "11"
"VC-N", "Marty-Welch", "2011-11-03", "2012-08-02", "4"
"VC-N", "Mike-Widgren", "2012-11-01", "2012-11-01", "1"
"VCIxB14", "William-Quigley", "2007-05-02", "2011-08-04", "10"
"VCIxB14", "Don-McCombs", "2004-04-15", "2005-04-26", "5"
"VCIxB14", "Jeff-Epstein", "2005-07-26", "2006-08-02", "5"
"VCIxB14", "Jim-Dahmus", "2004-01-23", "2004-01-23", "1"
"VCYT-OQ", "Robert-Recchia", "2004-02-19", "2013-10-24", "39"
"VDSI-OQ", "Shelly-Guyer", "2013-11-25", "2013-11-25", "1"
"VECO-OQ", "Cliff-Bown", "2004-02-12", "2015-10-27", "38"
"VECO-OQ", "David-Glass", "2010-02-08", "2014-05-05", "15"
"VECO-OQ", "Jack-Rein", "2004-02-06", "2009-10-26", "21"
"VECO-OQ", "John-Rein", "2004-10-25", "2005-03-16", "3"
"VEEV-N", "Sam-Maheshwari", "2014-07-30", "2015-10-28", "6"
"VFC-N", "Tim-Cabral", "2013-12-05", "2013-12-05", "1"
"VFC-N", "Robert-Shearer", "2004-04-27", "2015-02-13", "43"
"VFC-N", "Scott-Blechman", "2004-03-24", "2004-03-24", "1"
"VIAB-OQ", "Scott-Roe", "2015-05-01", "2015-10-23", "3"
"VIAB-OQ", "Jimmy-Barge", "2010-11-11", "2011-11-10", "5"
"VIAB-OQ", "Michael-Dolan", "2005-08-04", "2006-11-09", "6"
"VIAB-OQ", "Rich-Bressler", "2004-02-10", "2005-04-19", "6"
"VIAB-OQ", "Tom-Dooley", "2007-03-01", "2010-08-05", "14"
"VIAV-OQ", "Wade-Davis", "2013-05-01", "2015-08-06", "5"
"VIAV-OQ", "Amar-Maletira", "2015-11-02", "2015-11-02", "1"
"VIAV-OQ", "Dave-Vellequette", "2005-09-01", "2012-08-14", "29"
"VIAV-OQ", "Rex-Jackson", "2012-10-30", "2015-08-11", "10"
"VICR-OQ", "Ron-Foster", "2004-01-28", "2005-01-26", "5"
"VICR-OQ", "Dick-Nagel", "2008-03-17", "2008-03-17", "1"
"VICR-OQ", "James-Simms", "2008-05-08", "2015-10-27", "24"
"VICR-OQ", "Mark-Glazer", "2004-02-10", "2007-07-30", "12"
"VITL-OxK08", "Patrizio-Vinciarelli", "2004-04-20", "2004-04-20", "1"
"VITL-OxK08", "Fred-Schiff", "2004-02-10", "2004-02-10", "1"
"VITL-OxK08", "Mark-Mishler", "2007-12-12", "2008-08-07", "4"
"VITL-OxK08", "Rich-Feigel", "2004-05-11", "2005-02-09", "3"
"VLCM-OxF11", "William-Craig", "2005-05-10", "2007-08-08", "10"
"VLNCQ-PKxC14", "Douglass-Collier", "2005-08-08", "2011-02-24", "23"
"VLNCQ-PKxC14", "Don-Gottschalk", "2011-05-25", "2012-05-23", "5"
"VLNCQ-PKxC14", "Galen-Fischer", "2008-06-05", "2008-06-05", "1"
"VLNCQ-PKxC14", "Ross-Goolsby", "2009-02-09", "2011-02-02", "9"
"VLO-N", "Tom-Mezger", "2005-11-08", "2008-02-07", "9"
"VLO-N", "Joe-Watson", "2005-01-27", "2005-07-28", "2"
"VLO-N", "Michael-Ciskowski", "2004-07-29", "2015-10-28", "42"
"VLTR-OxJ13", "William-Hentke", "2004-01-29", "2004-10-28", "4"
"VLTR-OxJ13", "Greg-Hildebrand", "2004-09-08", "2007-07-23", "13"
"VLY-N", "Mike-Burns", "2007-10-22", "2013-07-22", "24"
"VLY-N", "Alan-Eskow", "2004-01-15", "2015-10-28", "43"
"VMC-N", "Gerald-Lipkin", "2012-10-25", "2012-10-25", "1"
"VMC-N", "Daniel-Sansone", "2005-07-27", "2013-05-02", "29"
"VMC-N", "John-McPherson", "2014-02-06", "2015-11-03", "4"
"VMC-N", "John-Milton", "2004-01-22", "2007-07-31", "14"
"VMEMQ-PKxD17", "Mark-Tomkins", "2004-02-03", "2005-04-28", "6"
"VMI-N", "Cory-Sindelar", "2013-11-21", "2013-11-21", "1"
"VMI-N", "Mark-Jaksich", "2014-04-23", "2015-10-22", "5"
"VMSI-OxB08", "Terry-McClain", "2004-02-11", "2013-02-13", "25"
"VMSI-OxB08", "Larry-Mehren", "2007-07-20", "2007-10-18", "2"
"VNO-N", "Nick-Malden", "2004-02-20", "2007-04-27", "14"
"VNO-N", "Joseph-Macnow", "2012-08-07", "2013-05-07", "4"
"VNWK-OQxA06", "Stephen-Theriot", "2013-11-05", "2015-08-04", "6"
"VNWK-OQxA06", "Don-Clarke", "2004-07-22", "2005-07-21", "4"
"VOXX-OQ", "George-Roberts", "2004-04-22", "2004-04-22", "1"
"VRA-OQ", "Michael-Stoehr", "2004-07-15", "2013-10-10", "32"
"VRA-OQ", "Jeff-Blade", "2011-03-15", "2012-12-05", "7"
"VRNT-OQ", "Kevin-Sierks", "2013-03-13", "2015-12-09", "12"
"VRSK-OQ", "Doug-Robinson", "2013-12-04", "2013-12-04", "1"
"VRSN-OQ", "Mark-Anquillare", "2010-03-10", "2015-10-28", "21"
"VRSN-OQ", "Bert-Clement", "2007-07-26", "2008-01-31", "3"
"VRSN-OQ", "Brian-Robins", "2008-05-08", "2011-07-28", "14"
"VRSN-OQ", "Dana-Evan", "2004-01-29", "2007-05-02", "13"
"VRSN-OQ", "George-Kilguss", "2012-07-26", "2015-10-22", "14"
"VRTS-OQ", "John-Calys", "2011-10-27", "2012-04-26", "3"
"VRTU-OQ", "Michael-Angerthal", "2010-02-05", "2015-10-30", "22"
"VRTU-OQ", "Ranjan-Kalia", "2009-01-28", "2015-11-04", "25"
"VRTV-N", "Tom-Holler", "2007-09-05", "2008-07-30", "5"
"VRTX-OQ", "Steve-Smith", "2015-03-23", "2015-11-12", "4"
"VSAT-OQ", "Ian-Smith", "2004-02-11", "2015-10-28", "45"
"VSAT-OQ", "Ronald-Wangerin", "2004-01-27", "2012-08-02", "33"
"VSBxG14", "Shawn-Duffy", "2012-11-06", "2015-11-09", "9"
"VSEA-OxK11", "Terry-Earley", "2014-04-23", "2014-04-23", "1"
"VSH-N", "Robert-J-Halliday", "2004-01-29", "2011-04-28", "30"
"VSH-N", "Lior-Yahalomi", "2008-10-28", "2014-07-29", "18"
"VSI-N", "Richard-Grubb", "2004-02-06", "2008-07-29", "20"
"VSI-N", "Brenda-Galgano", "2011-04-26", "2015-11-04", "19"
"VSI-N", "Michael-Archbold", "2009-11-04", "2010-02-17", "2"
"VSTO-N", "Mike-Archbold", "2010-04-21", "2011-02-16", "4"
"VTIV-OxH10", "Stephen-Nolan", "2015-05-14", "2015-11-12", "3"
"VTIV-OxH10", "David-Bassin", "2007-05-08", "2010-05-06", "13"
"VTR-N", "John-Emery", "2004-03-05", "2007-05-08", "14"
"VTR-N", "Abdo-H-Khoury", "2005-05-04", "2010-11-09", "13"
"VTR-N", "Mark-Desmond", "2004-01-30", "2005-02-24", "5"
"VTR-N", "Richard-Schweinhart", "2004-04-29", "2013-04-26", "23"
"VTRU-OxH07", "Robert-Probst", "2015-02-13", "2015-10-23", "4"
"VTRU-OxH07", "Gary-Johnson", "2004-01-27", "2004-01-27", "1"
"VTSS-OxD15", "James-Duffy", "2004-04-28", "2007-01-24", "11"
"VTSS-OxD15", "Eugene-Hovanec", "2004-01-22", "2005-04-21", "5"
"VTSS-OxD15", "Marty-McDermut", "2011-12-06", "2013-08-06", "7"
"VTSS-OxD15", "Richard-Yonker", "2008-09-02", "2011-05-05", "11"
"VVC-N", "Yatin-Mody", "2005-10-27", "2006-01-23", "2"
"VVC-N", "Jerome-Benkert", "2004-01-29", "2014-05-12", "36"
"VVI-N", "Susan-Hardwick", "2014-08-05", "2015-11-06", "5"
"VZ-N", "Ellen-Ingersoll", "2004-04-29", "2015-07-30", "32"
"VZ-N", "Doreen-Toben", "2004-04-27", "2009-01-27", "20"
"VZ-N", "Fran-Shammo", "2011-01-25", "2015-10-20", "20"
"VZ-N", "John-Killian", "2009-04-27", "2010-10-22", "7"
"WAB-N", "Wesley-Schultz", "2004-02-25", "2007-05-04", "14"
"WAB-N", "Alvaro-Garcia-Tunon", "2004-02-18", "2013-10-24", "40"
"WAFD-OQ", "Pat-Dugan", "2014-02-19", "2015-10-22", "8"
"WAGE-N", "Roger-Allen-Mandery", "2004-04-21", "2007-04-25", "11"
"WAGE-N", "Colm-Callan", "2014-11-06", "2015-11-05", "5"
"WAIR-N", "Rich-Green", "2012-08-09", "2014-08-04", "8"
"WAMUQ-PKxC12", "Greg-Hann", "2013-11-21", "2013-11-21", "1"
"WAMUQ-PKxC12", "Christopher-Hagerty", "2004-01-26", "2005-10-24", "6"
"WAMUQ-PKxC12", "Jim-Leonetti", "2006-01-23", "2006-01-23", "1"
"WAMUQ-PKxC12", "Thomas-Casey", "2004-01-21", "2008-07-22", "17"
"WAT-N", "Tony-Vuoto", "2004-01-20", "2005-10-19", "8"
"WAT-N", "Gene-Cassis", "2014-04-29", "2015-10-27", "7"
"WBA-OQ", "John-Ornell", "2004-01-29", "2014-01-28", "41"
"WBMD-OQ", "George-Fairweather", "2015-04-09", "2015-10-28", "3"
"WBMD-OQ", "Andy-Corbin", "2006-11-02", "2006-11-02", "1"
"WBMD-OQ", "Anthony-Vuolo", "2007-02-21", "2012-05-01", "2"
"WBMD-OQ", "Mark-Funston", "2007-07-31", "2008-02-21", "3"
"WBMD-OQ", "Pete-Anevski", "2013-05-07", "2015-11-03", "10"
"WBS-N", "Tony-Vuolo", "2005-11-01", "2013-02-21", "18"
"WBS-N", "Bill-Healy", "2004-04-15", "2006-07-25", "9"
"WBS-N", "Gerry-Plush", "2006-10-17", "2010-10-15", "18"
"WCG-N", "Glenn-MacInnes", "2011-07-15", "2015-10-15", "18"
"WCG-N", "Drew-Asher", "2014-11-05", "2015-11-04", "5"
"WCG-N", "Paul-Behrens", "2004-08-11", "2007-08-02", "13"
"WCOM-TIxJ07", "Tom-Tran", "2009-05-11", "2014-11-05", "22"
"WD-N", "Bob-Blakely", "2004-05-10", "2005-11-03", "7"
"WD-N", "Debbie-Wilson", "2011-03-29", "2013-03-06", "9"
"WDAY-N", "Steve-Theobald", "2013-05-08", "2015-11-04", "10"
"WDC-OQ", "Mark-Peek", "2013-11-25", "2013-11-25", "1"
"WDC-OQ", "Kathy-Bayless", "2005-02-02", "2007-04-25", "10"
"WDC-OQ", "Olivier-Leonetti", "2014-10-28", "2015-10-28", "5"
"WDC-OQ", "Scott-Mercer", "2004-01-22", "2004-01-22", "1"
"WDC-OQ", "Steve-Milligan", "2004-04-22", "2007-07-26", "14"
"WDC-OQ", "Tim-Leyden", "2007-11-01", "2014-07-30", "17"
"WDFC-OQ", "Wolfgang-Nickl", "2010-10-19", "2013-10-24", "13"
"WDFC-OQ", "Jay-Rembolt", "2008-07-02", "2015-10-15", "28"
"WDR-N", "Mike-Irwin", "2004-01-08", "2008-04-09", "17"
"WDR-N", "Brent-Bloss", "2014-04-29", "2015-10-27", "7"
"WDR-N", "Dan-Connealy", "2004-07-29", "2014-02-04", "31"
"WEC-N", "John-Sundeen", "2004-01-29", "2004-01-29", "1"
"WEC-N", "Allen-Leveret", "2004-02-11", "2011-02-02", "29"
"WEC-N", "Pat-Keyes", "2012-10-31", "2015-07-29", "9"
"WEN-OQ", "Rick-Kuester", "2011-05-03", "2012-08-01", "5"
"WEN-OQ", "Cynthia-Devine", "2006-04-27", "2006-07-27", "2"
"WEN-OQ", "Jay-Fitzsimmons", "2007-04-26", "2008-02-04", "4"
"WEN-OQ", "Jim-OConnor", "2004-10-22", "2004-10-22", "1"
"WEN-OQ", "Kerrii-Anderson", "2004-02-02", "2006-02-06", "7"
"WEN-OQ", "Steve-Hare", "2009-03-02", "2013-07-23", "19"
"WETF-OQ", "Todd-Penegor", "2013-11-07", "2015-11-04", "7"
"WEX-N", "Amit-Muni", "2010-10-29", "2015-10-30", "16"
"WEX-N", "Melissa-Goodwin", "2005-04-26", "2006-02-08", "4"
"WEX-N", "Melissa-Smith", "2006-05-03", "2011-02-10", "19"
"WFC-N", "Steve-Elder", "2011-05-04", "2015-10-28", "17"
"WFC-N", "Howard-Atkins", "2010-01-20", "2011-01-19", "5"
"WFC-N", "John-Shrewsberry", "2014-07-11", "2015-10-14", "6"
"WFM-OQ", "Tim-Sloan", "2011-04-20", "2014-04-11", "13"
"WFM-OQ", "Ed-Dunlap", "2004-02-24", "2005-02-22", "5"
"WFM-OQ", "Glenda-Chamberlain", "2006-07-31", "2010-11-03", "17"
"WFM-OQ", "Glenda-Flanagan", "2004-02-11", "2015-11-04", "29"
"WGL-N", "Robert-Dimond", "2005-05-06", "2006-11-07", "7"
"WGL-N", "Frederic-M-Kline", "2004-01-29", "2006-08-08", "8"
"WGO-N", "Vincent-Ammann", "2006-11-08", "2015-08-06", "29"
"WGO-N", "Ed-Barker", "2004-03-18", "2005-10-13", "5"
"WHQ-NxH08", "Sarah-Nielsen", "2006-03-16", "2015-12-17", "39"
"WHQ-NxH08", "Ernesto-Bautista", "2006-07-27", "2008-02-01", "5"
"WHR-N", "Jeffrey-Tepera", "2004-01-29", "2006-04-27", "10"
"WHR-N", "Larry-Venturelli", "2011-04-27", "2015-10-23", "16"
"WHR-N", "Roy-Templin", "2004-10-20", "2011-10-28", "28"
"WIBC-OxH16", "Steve-Barrett", "2004-02-03", "2004-04-21", "2"
"WIBC-OxH16", "Alex-Ko", "2008-04-25", "2015-10-20", "30"
"WIBC-OxH16", "Brian-Cho", "2005-10-25", "2007-10-25", "9"
"WING-OQ", "Elaine-Jeon", "2008-01-31", "2008-01-31", "1"
"WINN-OxC12", "Mike-Mravle", "2015-08-06", "2015-11-05", "2"
"WINN-OxC12", "Bennett-Nussbaum", "2004-04-30", "2011-11-01", "24"
"WIRE-OQ", "Rick-McCook", "2004-01-30", "2004-01-30", "1"
"WLH-N", "Frank-Bilban", "2007-10-24", "2014-04-25", "22"
"WLH-N", "Colin-Severn", "2009-05-14", "2015-11-06", "17"
"WLVTQ-PKxF11", "Michael-Grubbs", "2004-02-20", "2009-03-04", "17"
"WLVTQ-PKxF11", "James-Deason", "2004-02-19", "2006-07-27", "8"
"WM-N", "Tom-Sabol", "2005-04-29", "2005-11-01", "3"
"WM-N", "Bob-Simpson", "2004-04-29", "2011-07-28", "28"
"WM-N", "David-Steiner", "2004-02-12", "2004-02-12", "1"
"WMANQ-OBxB09", "Jim-Fish", "2012-10-31", "2015-10-27", "12"
"WMB-N", "Keith-Philips", "2004-04-29", "2007-10-30", "15"
"WMG-NxG11", "Don-Chappel", "2004-02-19", "2015-10-29", "44"
"WNC-N", "Brian-Roberts", "2013-12-12", "2013-12-12", "1"
"WNC-N", "Bob-Smith", "2004-07-21", "2009-02-17", "17"
"WNC-N", "Jeff-Taylor", "2013-10-30", "2015-10-28", "9"
"WNC-N", "Mark-Holden", "2004-02-10", "2004-04-22", "2"
"WNR-N", "Mark-Weber", "2009-11-05", "2013-05-01", "15"
"WOOF-OQ", "Gary-Dalke", "2006-08-09", "2015-08-04", "10"
"WOOF-OQ", "Bob-Antin", "2007-10-24", "2007-10-24", "1"
"WOR-N", "Tom-Fuller", "2004-02-24", "2015-10-28", "48"
"WOR-N", "Andy-Rose", "2008-12-18", "2015-12-17", "29"
